wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,904,EVENT_SESSION_INIT_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,185,EXCHANGE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,207,EXECSYNC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1172,EXTERNAL_RG_UPDATE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1226,EXTERNAL_SCRIPT_LIBMGMT_DIR_PERMS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1185,EXTERNAL_SCRIPT_NETWORK_IO
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1170,EXTERNAL_SCRIPT_PREPARE_SERVICE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1171,EXTERNAL_SCRIPT_SHUTDOWN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1174,EXTERNAL_WAIT_ON_LAUNCHER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,930,FABRIC_HADR_TRANSPORT_CONNECTION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,347,FABRIC_PAIRING
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,932,FABRIC_REPLICA_CONTROLLER_DATA_LOSS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,929,FABRIC_REPLICA_CONTROLLER_LIST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,928,FABRIC_REPLICA_CONTROLLER_STATE_AND_CONFIG
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1049,FABRIC_REPLICA_PUBLISHER_EVENT_PUBLISH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,927,FABRIC_REPLICA_PUBLISHER_SUBSCRIBER_LIST
