98	18	0xA80100000100	1	0xA80100000100	18	6	1	1	18	4	30	0	0	0	1068	538	0	0	0	0x930100000100	0	0	0		clst		8000	30
98	2	0xB00100000100	2	0xB00100000100	11	12	1	1	9	2	30	0	0	0	545	538	0	0	0	0x940100000100	0	0	0		nc1		8000	30
98	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000001_00000062		8000	0
98	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_00000062		8000	0
101575400	18	0x000000000000	1	0x000000000000	45	1	1	0	0	0	0	0	0	0	1347	26	0	0	0	0x000000000000	0	0	0		sqlagent_jobs_clust		8000	0
101575400	0	0x000000000000	2	0x000000000000	17	2	1	0	0	0	0	0	0	0	293	286	0	0	0	0x000000000000	0	0	0		sqlagent_jobs_nc1_name		8000	0
117575457	18	0x000000000000	1	0x000000000000	90	2	1	0	0	0	0	0	0	0	2648	30	0	0	0	0x000000000000	0	0	0		sqlagent_jobsteps_clust		8000	0
117575457	2	0x000000000000	2	0x000000000000	21	4	1	0	0	0	0	0	0	0	299	286	0	0	0	0x000000000000	0	0	0		sqlagent_jobsteps_nc1		8000	0
117575457	2	0x000000000000	3	0x000000000000	37	3	1	0	0	0	0	0	0	0	43	26	0	0	0	0x000000000000	0	0	0		sqlagent_jobsteps_nc2		8000	0
133575514	18	0x000000000000	1	0x000000000000	64	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		sqlagent_job_history_clust		8000	0
133575514	0	0x000000000000	2	0x000000000000	21	2	1	0	0	0	0	0	0	0	25	30	0	0	0	0x000000000000	0	0	0		sqlagent_job_history_nc1		8000	0
149575571	0	0x000000000000	0	0x000000000000	32	0	1	0	0	0	0	0	0	0	2648	0	0	0	0	0x000000000000	0	0	0				8000	0
149575571	0	0x000000000000	2	0x000000000000	33	3	1	0	0	0	0	0	0	0	36	42	0	0	0	0x000000000000	0	0	0		sqlagent_jobsteps_logs_nc1		8000	0
