0x0000000BF7234C90	USERSTORE_TOKENPERM	SecCtxtACRUserStore-1-1	0	8	0	0	0	0	0	8192	0x0000000BF7234CD0	0x0000000000000000
0x0000000BF7235560	MEMORYCLERK_SQLLOGPOOL	Log Pool	0	2888	0	0	0	0	0	8192	0x0000000BF72355A0	0x0000000000000000
0x0000000BF7B98080	CACHESTORE_QDSRUNTIMESTATS	QDSRuntimeStatsManager	0	16	0	0	0	0	0	8192	0x0000000BF7B980C0	0x0000000000000000
0x0000000BF7B98CD0	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	1040	0	0	0	0	0	8192	0x0000000BF7B98D10	0x0000000000000000
0x0000000BFADDF490	MEMORYCLERK_FSCHUNKER	MEMORYCLERK_FSCHUNKER	0	48	0	0	0	0	0	8192	0x0000000BFADDF4D0	0x0000000000000000
0x0000000BFADDD450	USERSTORE_DBMETADATA	master	0	248	0	0	0	0	0	8192	0x0000000BFADDD490	0x0000000000000000
0x0000000BFADDB450	USERSTORE_OBJPERM	ObjPerm - master	0	72	0	0	0	0	0	8192	0x0000000BFADDB490	0x0000000000000000
0x0000000BF5824040	OBJECTSTORE_LBSS	LbssCache	0	56	0	0	0	0	0	8192	0x0000000BF5824080	0x0000000000000000
0x0000000BF5824E90	OBJECTSTORE_SECAUDIT_EVENT_BUFFER	AuditEventBufferStore	0	16	0	0	0	0	0	8192	0x0000000BF5824ED0	0x0000000000000000
0x0000000BF72F7690	MEMORYCLERK_FILETABLE	MEMORYCLERK_FILETABLE	0	16	0	0	0	0	0	8192	0x0000000BF72F76D0	0x0000000000000000
0x0000000BF72F5650	USERSTORE_TOKENPERM	ACRUserStore-2-1-1	0	8	0	0	0	0	0	8192	0x0000000BF72F5690	0x0000000000000000
0x0000000BF5A58080	CACHESTORE_FULLTEXTSTOPLIST	FTSTOPLIST_CACHESTORE	0	32	0	0	0	0	0	8192	0x0000000BF5A580C0	0x0000000000000000
0x0000000BF5A58CD0	CACHESTORE_SEARCHPROPERTYLIST	SEARCH_PROPERTY_LIST_CACHESTORE	0	16	0	0	0	0	0	8192	0x0000000BF5A58D10	0x0000000000000000
0x0000000BF5A6D470	MEMORYCLERK_LWC	LightWeightCache	0	64	0	0	0	0	0	8192	0x0000000BF5A6D4B0	0x0000000000000000
0x0000000BF5A6B470	MEMORYCLERK_HADR	HADR	0	32	0	0	0	0	0	8192	0x0000000BF5A6B4B0	0x0000000000000000
0x0000000BF5950040	OBJECTSTORE_SERVICE_BROKER	HadrTaskItem Object Pool	0	16	0	0	0	0	0	8192	0x0000000BF5950080	0x0000000000000000
0x0000000BF5950ED0	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	328	0	0	0	0	0	8192	0x0000000BF5950F10	0x0000000000000000
0x0000000BFD3C0080	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	704	0	0	0	0	0	8192	0x0000000BFD3C00C0	0x0000000000000000
0x0000000BFD3C0CD0	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	680	0	0	0	0	0	8192	0x0000000BFD3C0D10	0x0000000000000000
0x0000000BF5A61430	USERSTORE_DBMETADATA	TestDB	0	16	0	0	0	0	0	8192	0x0000000BF5A61470	0x0000000000000000
0x0000000BFD538C90	USERSTORE_DBMETADATA	msdb	0	96	0	0	0	0	0	8192	0x0000000BFD538CD0	0x0000000000000000
0x0000000BF5A5F430	USERSTORE_OBJPERM	ObjPerm - TestDB	0	72	0	0	0	0	0	8192	0x0000000BF5A5F470	0x0000000000000000
0x0000000BFD539520	USERSTORE_DBMETADATA	SchoolManagement	0	872	0	0	0	0	0	8192	0x0000000BFD539560	0x0000000000000000
0x0000000BFADD9450	USERSTORE_OBJPERM	ObjPerm - msdb	0	72	0	0	0	0	0	8192	0x0000000BFADD9490	0x0000000000000000
0x0000000BFD538080	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	616	0	0	0	0	0	8192	0x0000000BFD5380C0	0x0000000000000000
0x0000000BFACC3520	USERSTORE_OBJPERM	ObjPerm - SchoolManagement	0	72	0	0	0	0	0	8192	0x0000000BFACC3560	0x0000000000000000
0x0000000BFD54E040	USERSTORE_DBMETADATA	mssqlsystemresource	0	8816	0	0	0	0	0	8192	0x0000000BFD54E080	0x0000000000000000
0x0000000BFD54E8D0	USERSTORE_OBJPERM	ObjPerm - mssqlsystemresource	0	72	0	0	0	0	0	8192	0x0000000BFD54E910	0x0000000000000000
0x0000000BFD54F160	OBJECTSTORE_LBSS	LbssCache	0	24	0	0	0	0	0	8192	0x0000000BFD54F1A0	0x0000000000000000
0x0000000BF4FD2080	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	192	0	0	0	0	0	8192	0x0000000BF4FD20C0	0x0000000000000000
0x0000000BF4FD2C90	USERSTORE_DBMETADATA	model	0	16	0	0	0	0	0	8192	0x0000000BF4FD2CD0	0x0000000000000000
0x0000000BF4FD3520	USERSTORE_OBJPERM	ObjPerm - model	0	72	0	0	0	0	0	8192	0x0000000BF4FD3560	0x0000000000000000
0x0000000BF2F24040	OBJECTSTORE_LBSS	LbssCache	0	24	0	0	0	0	0	8192	0x0000000BF2F24080	0x0000000000000000
0x0000000BF2F24E90	USERSTORE_QDSSTMT	QDSStmtStore	0	16	0	0	0	0	0	8192	0x0000000BF2F24ED0	0x0000000000000000
0x0000000BF2F25720	USERSTORE_TOKENPERM	SecCtxtACRUserStore-3-1	0	8	0	0	0	0	0	8192	0x0000000BF2F25760	0x0000000000000000
0x0000000BF289E040	USERSTORE_TOKENPERM	ACRUserStore-4-1-1	0	8	0	0	0	0	0	8192	0x0000000BF289E080	0x0000000000000000
0x0000000BF289E910	CACHESTORE_SYSTEMROWSET	SystemRowsetStore	0	648	0	0	0	0	0	8192	0x0000000BF289E950	0x0000000000000000
0x0000000BF289F520	USERSTORE_DBMETADATA	tempdb	0	40	0	0	0	0	0	8192	0x0000000BF289F560	0x0000000000000000
0x0000000BF21A8040	USERSTORE_OBJPERM	ObjPerm - tempdb	0	72	0	0	0	0	0	8192	0x0000000BF21A8080	0x0000000000000000
0x0000000BF21A8910	CACHESTORE_CONVPRI	ConversationPriorityCache	0	16	0	0	0	0	0	8192	0x0000000BF21A8950	0x0000000000000000
0x0000000BF2933240	CACHESTORE_CONVPRI	ConversationPriorityCache	0	16	0	0	0	0	0	8192	0x0000000BF2933280	0x0000000000000000
0x0000000BF03BD240	CACHESTORE_CONVPRI	ConversationPriorityCache	0	16	0	0	0	0	0	8192	0x0000000BF03BD280	0x0000000000000000
0x0000000BF2935240	CACHESTORE_CONVPRI	ConversationPriorityCache	0	16	0	0	0	0	0	8192	0x0000000BF2935280	0x0000000000000000
0x0000000BF189B200	USERSTORE_QDSSTMT	QDSStmtStore	0	16	0	0	0	0	0	8192	0x0000000BF189B240	0x0000000000000000
0x0000000BF1899200	USERSTORE_QDSSTMT	QDSStmtStore	0	16	0	0	0	0	0	8192	0x0000000BF1899240	0x0000000000000000
0x0000000BF1947200	USERSTORE_QDSSTMT	QDSStmtStore	0	16	0	0	0	0	0	8192	0x0000000BF1947240	0x0000000000000000
0x0000000BFD27E040	OBJECTSTORE_SERVICE_BROKER	HADR Replica Xmit Msg Pool	0	16	0	0	0	0	0	8192	0x0000000BFD27E080	0x0000000000000000
0x0000000BFD27EE90	OBJECTSTORE_SERVICE_BROKER	HADR Replica No Copy Xmit Msg Pool	0	16	0	0	0	0	0	8192	0x0000000BFD27EED0	0x0000000000000000
0x0000000BF1A2A040	OBJECTSTORE_SERVICE_BROKER	HADR Log Block Msg Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A2A080	0x0000000000000000
0x0000000BF1A2AE90	OBJECTSTORE_SERVICE_BROKER	HADR Primary Progress Msg Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A2AED0	0x0000000000000000
0x0000000BF1A34040	OBJECTSTORE_SERVICE_BROKER	HADR Log Progress Msg Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A34080	0x0000000000000000
0x0000000BF1A34E90	OBJECTSTORE_SERVICE_BROKER	HADR Compressed Log Block Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A34ED0	0x0000000000000000
0x0000000BF1A3E040	OBJECTSTORE_SERVICE_BROKER	HADR Replica Status Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A3E080	0x0000000000000000
0x0000000BF1A3EE90	OBJECTSTORE_SERVICE_BROKER	HADR Sync Progress Message Pool	0	16	0	0	0	0	0	8192	0x0000000BF1A3EED0	0x0000000000000000
0x0000000BF1945200	USERSTORE_TOKENPERM	ACRUserStore-5-6-1	0	8	0	0	0	0	0	8192	0x0000000BF1945240	0x0000000000000000
0x0000000BF03BF200	USERSTORE_TOKENPERM	ACRUserStore-7-5-1	0	8	0	0	0	0	0	8192	0x0000000BF03BF240	0x0000000000000000
0x0000000BF19F48D0	USERSTORE_TOKENPERM	ACRUserStore-9-2-1	0	8	0	0	0	0	0	8192	0x0000000BF19F4910	0x0000000000000000
0x0000000BF21A9520	USERSTORE_TOKENPERM	ACRUserStore-6-4-1	0	8	0	0	0	0	0	8192	0x0000000BF21A9560	0x0000000000000000
0x0000000BF19F51A0	CACHESTORE_BROKERTBLACS	Broker dormant rowsets	0	40	0	0	0	0	0	8192	0x0000000BF19F51E0	0x0000000000000000
0x0000000BF4E44080	CACHESTORE_BROKERTBLACS	Broker dormant rowsets	0	40	0	0	0	0	0	8192	0x0000000BF4E440C0	0x0000000000000000
0x0000000BF4E44CD0	CACHESTORE_BROKERTBLACS	Broker dormant rowsets	0	40	0	0	0	0	0	8192	0x0000000BF4E44D10	0x0000000000000000
