allocation_stamp,3,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_address,4,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_type,5,malloc_spy_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,memory_object_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,data,,0,"",
UUID,0,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,E2C0CA0C-21CC-48CB-9EF0-A180BA28F7B8,0,,Globally Unique ID
VERSION,1,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,8,0,,Associated Keyword
address,0,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
size,1,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
tag,2,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
allocation_stamp,3,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_address,4,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_type,5,malloc_spy_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,memory_object_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,data,,0,"",
UUID,0,malloc_spy_corrupted_memory_detected,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,67E195B5-C172-4B1B-B82F-0D9388CEF797,0,,Globally Unique ID
VERSION,1,malloc_spy_corrupted_memory_detected,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,malloc_spy_corrupted_memory_detected,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,malloc_spy_corrupted_memory_detected,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,8,0,,Associated Keyword
UUID,0,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,B47F903A-DDA3-463C-86C2-5AD2764DED69,0,,Globally Unique ID
VERSION,1,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,8,0,,Associated Keyword
address,0,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
size,1,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_address,2,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
pmo_type,3,page_heap_memory_allocated,BD97CC63-3F38-4922-AA93-607BD12E78B2,memory_object_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,data,,0,"",
UUID,0,page_heap_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,8C9C2701-F7C1-4168-8895-3FA088BF9830,0,,Globally Unique ID
VERSION,1,page_heap_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,page_heap_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,page_heap_memory_freed,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,8,0,,Associated Keyword
